Assignment Completion Status (%),Avg Assignment Grade (%),Avg Submission Delay (Days),Quiz/Test Avg Grade (%),Virtual Class Attendance (%),Adherence to Deadlines (%),Final Grade (Target)
87.64577021105252,75.03248597099882,1.73148488091176,75.75332829203815,75.69838915067842,69.74285265727453,90.0
75.51207797992693,76.33907216788519,2.170051650250441,60.10247666496644,90.60797252686476,68.88440788549543,90.0
76.24456785238873,67.77203353113089,3.1052826505916897,73.21916936547615,81.35179300630044,78.01729930039153,90.0
80.29186282410153,77.30919077186404,1.3475097628543635,79.21159513186608,80.38839844305882,84.32923715839372,90.0
91.4865012492988,66.608086978099,0.9103747377270668,60.65943404585762,77.52278120556615,83.35719158945744,90.0
84.14382474238872,65.818575579277,1.7037846373901997,71.72515908795725,90.67725424446968,90.87402541900563,90.0
91.98775191592058,72.14609381720963,2.446305500137908,78.81955417219777,82.68096255742127,77.80631673419241,90.0
84.80379415512728,72.68500548909317,0.7564927808036337,77.26404814504816,91.71806510509192,84.59494805401533,90.0
73.38068730196767,80.73656567699773,2.959173315856181,76.9609734559543,81.84135885308291,92.48278627216584,90.0
77.06334068714803,67.58335022122859,2.367735130674542,60.91933730057323,90.56597160227088,82.39221860922598,90.0
83.88718345246205,71.75552860487731,2.964419804366437,73.68103988891727,82.20931392772775,71.61271493843142,90.0
78.4671227009204,80.78797837949875,2.3117552633577407,64.85037777329292,81.63198746657017,74.60999321853447,90.0
87.80946753027798,72.33569104447652,3.040883582731696,73.51143482409176,77.59231936528802,93.13069120725322,90.0
73.3137891624651,68.96749820500226,1.311495581094019,76.74057231959569,76.78769226071246,91.02793022488405,90.0
91.1353481578541,69.28160379795085,3.5117206215163623,65.12367223435318,91.89224917589331,89.06025338753027,90.0
83.3918663162083,69.88273879632506,2.7443450060803034,61.99777574989384,78.52912768789511,84.75730437358376,90.0
88.30394524349398,74.53034622995503,1.7428678198669452,68.38699587475143,79.92658654463438,91.09677320623425,90.0
72.97529269180828,66.3927939463368,3.0491799985621784,76.89416737184936,79.05673051534157,84.50967721054673,90.0
87.09952386626364,81.08637272972217,0.9408043613960585,75.13693596182777,88.47942896694929,92.32922133783961,90.0
80.90403804311701,66.906864996277,1.0227975307597699,74.56341221234865,74.65130821967807,80.25800935539209,90.0
79.85930888169987,83.06443402974945,1.5370197534755619,63.837351313077875,70.77419473299975,71.66579614609788,90.0
75.54152993308227,77.55957542269314,2.5959257743204027,80.25120609485882,75.1777679795403,83.06688136317808,90.0
90.66050245643609,75.39670143046834,1.051537339167865,77.54624396313439,85.25268014919055,74.35959944658363,90.0
78.35675842720828,66.5565801626489,1.6256695046031227,72.79476598217859,84.8775289218554,74.37741651982653,90.0
73.62400658060022,79.35814444637015,1.796811871529506,75.96683291134136,71.96836767317143,73.17589573305382,90.0
74.25289474664326,82.21161627821166,0.8621810532642303,78.009173268057,89.11733072055483,82.76457022411171,90.0
76.60008529497709,71.14411015300537,3.2975082014933452,65.58559679056057,84.42857813719021,88.17811128495049,90.0
90.90226792465926,77.23786824793663,1.088017091156345,60.08709619255243,90.39979487796997,69.85548850432647,90.0
83.98602024874562,77.68439253419979,3.258716390848293,77.93777662899261,76.21759913108345,87.2608615444161,90.0
89.650833471542,81.25173685239935,1.1293330839966058,72.35065843346796,74.27946080027353,86.24456712781641,90.0
72.28205692372305,74.4877449959118,1.4519471495131513,72.78181562714585,89.80800363723857,86.73061151413557,90.0
79.03634125486369,68.88775215195369,2.0907853481171834,74.51167041348418,75.39245590660067,77.36807266841325,90.0
86.81455310909713,79.38897725505207,2.3908183670488192,61.15195802579088,81.76206966405289,79.98940341546262,90.0
81.50080249412576,71.04724669667033,2.797317691585767,76.39154250247809,75.92322475797796,82.87477364537861,90.0
89.53130570272631,79.06915887247935,2.604184494802424,76.48895843480312,76.98938838467046,83.56167050464887,90.0
83.83472262737355,80.01343306088846,1.1329752386752607,60.07601797732021,77.08673407413865,81.60720440519171,90.0
82.0588527633347,84.54755036874168,1.0516494971790038,81.24144677374133,90.96814008303572,71.72285359448486,90.0
85.47376174744944,73.15846687436654,3.2639841664696156,74.98130288913745,90.87964413612704,79.50459983299712,90.0
88.1935495054503,83.08851038525904,2.5674927398308256,82.57938410259527,87.9406665659562,78.79456314468243,90.0
79.49188890260893,67.88058334036634,2.7138213932529416,60.17568410515489,81.22793430610916,72.89187244969078,90.0
70.67074382710396,75.61665461299799,3.073180512760157,73.90018219267489,91.18560999912049,81.54874451486003,90.0
71.95466519315185,74.98839790676121,2.1234940942459133,61.34346031148769,88.71348356286703,82.25306291588271,90.0
72.18759151778498,71.0405814995263,2.3895510144996246,63.42400763869276,75.77864726457373,88.08771376945938,90.0
89.5173014025888,75.26132752881827,1.8129780675995721,78.2700440919579,70.72310767240556,70.86042053526747,90.0
86.00888973057792,71.38832852568909,3.54593953500176,73.61921989520464,79.35151538359986,91.35699804199768,90.0
79.74625766152354,82.68427090666631,1.9735270990007263,60.31272709224393,76.70347166525315,79.71776926925833,90.0
75.90528945484019,67.22035910200823,3.05101101764261,69.1514126885337,86.82035239259552,89.49698122483609,90.0
72.39272848941876,84.66824621997515,2.8233415509442352,66.63863441608153,78.48165522056061,78.84617485729679,90.0
86.06022713152245,65.49969995851036,0.929796408241555,65.04992719633375,81.7819337317843,81.00552713510315,90.0
89.1463437982134,77.35424738911678,2.054420594351221,62.639468501481225,70.49758958816997,78.22324475928748,90.0
79.09648133777928,76.58173602725175,1.4929983690964135,66.33181989641237,86.62515483411764,82.18105982654505,90.0
78.11767546071093,80.45718502896048,2.883649837063028,64.50715815113894,84.99702596236223,76.59605259077351,90.0
91.53915256985006,68.11843236026495,3.0933985780419873,75.67794020690641,91.55453549109288,73.4260728787548,90.0
82.93108115667236,69.21823101852704,1.8103244528797169,79.0706414452604,75.22315810530878,79.63670614460106,90.0
87.92001532503208,67.2044446953835,1.397890761105821,82.07804761259582,81.95862969941794,86.62521775182998,90.0
78.76596282222081,82.8457432450158,1.116723863248318,74.4742648975625,78.02271197538602,81.08445543760371,90.0
79.16242758122618,67.38856392609206,3.1363690420618804,80.22677008122275,83.28755693532986,88.84689779974279,90.0
74.87262638005193,84.5322118612296,0.7967139951806632,69.4773511592589,89.32250156269446,92.47792867695138,90.0
78.54682624906465,72.38383319590382,2.6763926862052,74.92812682632412,75.88909293369785,71.33693882707671,90.0
77.85221751356848,68.18844670293836,2.0132906277521823,72.91787005530475,83.52752108752892,80.07053927876558,90.0
72.56954042253318,83.87952684280313,2.9372622878743577,65.51976259986233,72.923418938017,91.06767229624364,90.0
78.58407650117114,78.89963315800141,2.880887657349449,66.4246586625252,91.99783561024088,91.32826847204772,90.0
78.47201624379537,81.02647381654408,3.381795975899376,71.75646456145766,91.84722202794413,82.2419924668222,90.0
86.61250459608186,71.03906001883972,0.7663800043592525,77.3880773179641,84.02526539560479,82.52058684310505,90.0
79.8466963454631,68.05456008714289,0.7675582727654048,64.88754416236132,73.07857476177415,86.3753874838584,90.0
74.43125525620333,70.52572886587639,2.8208251332231224,66.02518301929342,83.15788711714177,87.43721727310574,90.0
73.96385668309524,72.53393645062506,2.758287760182224,76.96461517182209,70.02067606118776,90.77150507025834,90.0
80.03051107238078,79.71522751570105,1.92873893823331,63.89710960645268,74.62150498286597,79.25260364059773,90.0
83.3280693658166,76.63092118664808,2.5062776648645717,72.75174179526712,73.36018342258747,92.09034249177122,90.0
74.74518330820786,83.09868498394567,1.0871750980768078,80.1428877642698,78.87372518850313,75.46931273250776,90.0
79.2402042450432,74.56347579655161,1.2220882897591667,78.6892523130395,72.07497849424279,85.27201881727012,90.0
70.60167755130449,65.41198893620287,1.837417304238296,69.95122016846067,89.02722193694333,68.80690448131531,90.0
73.81360776764203,67.65411582339999,2.5723680566258933,70.7372295536109,86.7118414589406,81.04737174885335,90.0
85.0037639353646,73.75568969697346,1.652122319690215,78.05720712338828,75.36919952972106,76.08094938855112,90.0
88.84270027637423,83.91549499011602,2.1064834556710132,83.29770886775427,76.64314935977681,74.96504336319906,90.0
82.17989072341553,74.18782701351581,3.1717173020612703,71.81885029517481,90.27884122604978,73.1164222852495,90.0
75.146667355866,78.63994357560651,2.905475200412492,63.28551663664596,77.05178294449107,68.71787361834853,90.0
84.8617732085181,75.56044427878217,2.7479203984074942,69.97516220895602,74.9017376200237,73.28541753455598,90.0
80.21056745458694,77.22913635901341,3.240646559636226,71.80076146746742,82.05901675395631,74.50697509109189,90.0
80.45997680533381,80.82352570310452,1.844932381734407,60.32164592863012,70.73383517654752,89.65033792119095,90.0
90.87471906544295,69.64296613384892,3.463758484621951,70.44798838431501,73.83718588712212,92.86309102591957,90.0
85.95668107211819,78.17213120229677,0.8742513658710297,76.75193820014559,80.29751726834851,89.96489954039971,90.0
74.61480569327334,71.60836763824523,2.4052961143789666,62.849003491735296,84.37459862688482,74.5504520526733,90.0
78.88507727030182,65.20182601925126,1.957481630346663,67.75611804240148,75.76416682807188,80.25417301330145,90.0
90.11885287184933,84.2179737810979,1.0476813437357795,67.77320318719121,87.12854968743076,90.97981976441183,90.0
69.68666211325258,83.82327751240811,1.5159962377798886,79.28189377063029,76.60914682247599,69.8699724502165,90.0
84.59600193274518,81.03254430587995,2.1242514713998624,72.86438808857365,83.48971630365057,76.11196969260136,90.0
70.83437277503413,65.3725491938618,2.899663707204046,62.821830708630486,73.68880635053523,92.00895936497531,90.0
71.23711363217308,65.82134334850946,1.1075511439409356,60.28251173106468,86.868219952792,85.21347079553034,90.0
81.11863387929266,67.68820946650537,3.2982128815850604,70.62455872273529,89.50779832118644,78.67158226088631,90.0
76.5969296222139,73.61821948786611,1.0459958183665041,64.7266027234699,81.14456524022502,93.13874024324241,90.0
74.93709365369742,78.22150988514143,1.507177822416144,60.87496241859876,75.1922731117542,91.95638629607183,90.0
80.58882113944782,84.67103174791383,2.81299506643785,66.29038951867608,91.26056990079557,71.72954045259696,90.0
79.19650680261417,81.42080256930906,3.310600839712613,64.47667072056304,86.83330788991722,80.64312961631622,90.0
84.60770480970476,82.45354244399275,2.3375811011348753,74.86182963892294,79.98740969345204,78.66287288311821,90.0
84.15090573099914,83.35386368411056,3.541182096048476,60.005150217842434,72.6745298995384,82.21580669571082,90.0
91.27597777716824,83.45835236342525,2.1218877468599517,73.9701712591807,83.87544332778681,68.34029163875547,90.0
85.83234916685699,83.63112212468502,1.4801729352548731,83.44039625064241,88.96889340018214,83.12432524576049,90.0
87.67267058006146,73.39983481404128,2.937596888135735,64.71626324186985,73.81827139697931,74.56850857050782,90.0
72.13705286190827,69.07875980768851,2.5607267760123316,73.22346759627307,78.54670838080648,76.49193952508972,90.0
79.48755998082036,79.49544032275492,3.4624118718648367,69.53294095961908,74.72389853280326,85.67766846047742,90.0
85.64255647452484,81.30048851533076,3.4472131620168973,66.45748321896912,81.23332608232536,79.41612875907795,90.0
79.2365634530354,83.22151146107073,3.2454144832059297,75.49787211884046,85.10550765414449,75.1950411430174,90.0
80.3435400050876,78.4341304689255,1.083961058050301,75.32570852146827,75.11642125151705,72.82945680215444,90.0
84.65623251952013,69.6462524451304,3.029233002772189,71.81060050520635,85.47484569448768,71.58701283885084,90.0
83.37421612436694,77.50685219695076,0.9354897564578137,74.8214480242022,70.1720972957747,93.13034541590174,90.0
73.4189221888052,77.79897966640407,3.4287011826652805,83.25251872718775,85.67390434253119,86.90480795629793,90.0
80.644362234545,75.3582187020586,1.6008560687733155,71.84390449771489,77.31835491958276,76.92772037260112,90.0
70.81547322119779,76.40140365584973,2.409706823282743,75.21536101974539,72.06526638472194,80.80224231407342,90.0
83.66976817067383,73.76747172308026,2.9152513288718804,72.35672448648232,86.99225926156461,77.38559247469124,90.0
70.44026399044903,65.20873143965734,2.0089132600888107,67.18743751202045,84.04322806918435,83.54424174233623,90.0
80.10109146233626,65.76600660594481,3.583935599960059,74.10356184708866,77.03387078912866,70.6747672956355,90.0
90.82099837864442,65.477302331339,3.5742927682443346,61.42156956540737,80.97728045099187,75.00289865685704,90.0
77.16910916824855,78.48217137514196,2.9779701804583807,72.79775956620836,84.09979953928767,81.6339853098091,90.0
76.96655326229136,72.60992055962916,2.2306852031556472,80.56319071454749,74.04716627335041,85.71903226373783,90.0
86.70900120285843,83.64933507496868,1.283216683381078,65.07689608163494,83.23084171650939,80.62057887664278,90.0
71.229089257694,79.03294324161028,2.6382213189281742,70.19993662714094,82.53138606729742,88.98859621888036,90.0
91.4657955397698,79.31990779296186,3.316299452155569,67.39247221793329,81.25027440724546,85.05320286169702,90.0
89.83821984452446,65.59180848488786,1.9855785462024604,63.78152925682518,78.2756590319926,74.45083388052525,90.0
89.25846799031264,82.03647017717472,0.8813354767611147,79.20773820162285,77.9818091473479,86.86390433896568,90.0
73.43296666615355,83.83955601899174,1.380807809495342,81.16528297245375,91.8007212911416,78.23804461775745,90.0
72.22396236807936,70.67356304391204,2.670621056687803,70.01485747242099,74.75776885084241,91.84541546548459,90.0
71.54901529970009,77.66916410353588,1.14683358342756,70.07120211854905,77.08291532125976,72.03924117560128,90.0
84.38065354294186,82.35932641545301,1.8324753221783217,76.46947000165828,76.22132530186175,82.11405390217776,90.0
70.11707677453782,70.18507556982489,2.5964870527914665,67.04343477369659,77.14150705999793,88.38846119454075,90.0
75.59219417922492,69.43972456868148,2.4188229650234954,82.48868270336015,87.03356470178547,81.50447658264142,90.0
88.15228634624377,65.37018572353368,3.4371273202070594,76.32491592131768,80.02617503443145,71.21943737525788,90.0
81.63173747561491,76.95887138250113,1.793041964953532,69.58772326716951,70.67414990328452,70.46768105197138,90.0
71.91173396627404,76.13742056806898,2.8038836687378508,67.35730509544601,88.28336479012636,76.88493183278484,90.0
81.14897404743408,69.81624611512629,2.5416088926708174,73.52817629448644,80.06975606048013,72.54068853102477,90.0
80.39321641100994,78.95681610409457,1.3374050554173809,62.24463507040533,73.72527748507923,82.94597719165134,90.0
69.77890684663679,67.75055166647662,1.6806476083865496,77.20688625236515,73.40946386357191,83.09521987596645,90.0
85.8944971742525,73.43118927058734,1.2235790034210634,71.60261084740364,82.9925048390091,72.33362668011578,90.0
85.51711144240919,67.30048951294975,2.7494492738306473,69.07136462171736,71.0807413097112,87.00368531205605,90.0
86.7598689818978,82.03891911743064,0.9296933213438179,82.44256977100852,76.25701055965132,72.92384890669008,90.0
81.4733967720548,83.73186766517563,1.1663914571880123,76.88296793732201,72.52007395387952,83.95666710067412,90.0
69.9173038503733,77.01915449122137,3.6208711575355297,63.98518747804043,75.37184840952783,71.22327632264421,90.0
83.95273849825838,75.06715471083837,1.6903968824482438,64.57533341556017,87.39384376222098,70.91716409169986,90.0
84.30768909803841,84.69289151781831,2.043501580943759,67.12532603636,88.34761525227606,88.3102744577069,90.0
87.5008881595341,72.91909885626866,1.5195608323845868,83.43617352439546,87.31008533402593,91.45990047410716,90.0
77.36819954672757,80.37427557902666,0.9344513764021968,60.0984220138348,87.90780772186554,88.74424429291938,90.0
89.6647591388148,69.11070425308422,1.6654405133654075,72.50373802764113,72.73933238595043,73.91323223976148,90.0
91.85738829864567,66.85827937656482,2.3885427714748886,72.01294903483253,70.39007175372616,85.09117541671957,90.0
84.66034724888593,76.42591625147745,1.9032352588503423,80.50019906752951,91.59722674072201,77.13607458144513,90.0
78.81191818289074,72.62904260379942,2.8027256984884312,80.97750600670383,76.89260156658501,91.24770457912622,90.0
91.59825185260004,80.25455930552002,3.059203995842207,63.86328869866469,87.39280229062408,69.5780512426873,90.0
88.40129079089053,66.68369502921595,2.4354798987111455,62.66530231183212,75.84746811644199,71.26477231668964,90.0
77.64268300256359,75.66366276696496,2.9098981782884765,67.7441783776844,73.60804043707705,72.34746422323413,90.0
78.31885018636738,72.35410533891633,1.6519566469415201,75.17953115511496,77.03376234286135,68.00217611674339,90.0
81.1955388249165,75.82681776459388,1.7956006770950808,63.73248976027508,90.3184721309037,73.9911088885352,90.0
84.45809677623745,73.13908356123713,1.254123263450884,67.56778540331813,75.3253673716507,90.3807268027013,90.0
77.58600608276471,83.35548136214112,1.7435233059871023,69.70103026498438,80.4265301376063,88.39617775461959,90.0
84.67406256112253,82.03472970381952,2.3803761402516113,75.74928162194739,77.10320948295724,86.27063109215875,90.0
76.74439848292508,80.50762806062099,1.2964204204300442,70.04904029314821,89.03690682105972,73.33588578763545,90.0
88.55109695488096,83.5984368073353,0.8899318766806311,83.3161415125183,89.6762369249325,91.55279216194054,90.0
81.96188790754158,81.32178947289664,1.0184412485266066,60.40358698589567,82.54594749885152,84.70046146542296,90.0
77.27209359003271,83.52806964356911,2.4901449320137106,71.34806740323215,77.9662478337262,68.67938584043,90.0
71.34733967007772,73.28768013328968,3.3511713928101123,82.74713751444976,74.46986035690492,90.29287922125494,90.0
70.41089573675339,82.354449892955,1.5800452070432423,75.00284119924902,80.17964507137263,80.40651653652611,90.0
91.8480552433976,65.86192851120194,3.1135796079888234,75.18391767477522,89.71684204803205,88.18043813026655,90.0
72.06429926772626,72.57290295703523,3.5971804091623945,65.16130146767843,71.99577290712298,92.09826961402246,90.0
89.64780152014382,70.94408116386441,2.4627872733478724,76.7310337261676,91.71757949369363,77.59124803902839,90.0
79.50811816517242,71.70607373926529,2.380380808458206,73.93615294410222,84.78834021413402,84.95030935122475,90.0
87.67446652782382,66.03658119560063,3.0596078362615584,67.5538197608639,85.9621878036679,81.76012464466606,90.0
77.79341370943426,71.49495017222632,3.149139591499873,79.97848495596644,79.56724731576834,73.71784452115507,90.0
85.18398317183158,82.92518756595402,1.5131747547296488,79.75570814859931,76.66779052888474,84.47990879355054,90.0
76.17327414328496,67.61411803225892,0.944808439415334,81.9587712042748,76.40641412032116,86.17645091786395,90.0
85.77912137999517,73.44952361160823,0.7297924883031718,65.48180993677877,76.23503252505786,79.00399995219699,90.0
87.39515279256561,82.99551007220504,2.634718624417186,70.26801972738014,70.6507608808551,82.28756495030734,90.0
90.54809828720788,75.88350239535006,1.133830021506925,65.52017615207725,72.15209127717021,78.88558965643439,90.0
85.86611662891023,81.31365609712637,2.9991210364888916,67.04659976223319,79.7725365580445,88.35004685813149,90.0
91.05093427008089,71.57086293992442,1.6778823051774991,60.428021922590055,89.18130357358146,70.46079964839114,90.0
89.66690632027596,81.53816501694368,2.8825454323263617,81.07712547818032,78.23688216560335,71.11984373094134,90.0
87.20717609784869,72.06803760297012,2.988629134753598,81.83861329091462,87.04573009200216,90.87302222299263,90.0
85.3906367686964,82.05068217392466,2.172929617752038,77.68077963153465,74.41907393134123,92.11296753422678,90.0
79.64967181356249,78.66002259360017,1.193521259870856,72.57392366625089,82.21494248505367,71.78208370401197,90.0
74.3791812583697,72.82055606386203,2.9070357269676714,75.23429317777754,91.53626365051605,78.44887107557973,90.0
85.70253824374319,71.45514903593315,2.19580276500889,64.03469376021309,83.18196290974531,71.07709191998401,90.0
74.41185372739142,84.70986861306382,3.430830788358217,73.56555150020486,91.354848475323,75.07642274868522,90.0
86.07177945667783,66.21842844246135,3.117644699112926,77.361220465593,89.6186758535385,80.10343043744862,90.0
69.52060619934905,80.1050784921092,1.97557861933853,66.14255060118943,74.67542197085248,88.07605464815194,90.0
73.67211391273352,74.63643541813137,3.6147349156651067,73.84898439765135,85.60319847490854,69.19191077960421,90.0
84.1029165553375,70.26309722827507,2.755016922827598,81.57934459215055,81.10303543512202,74.07124074710347,90.0
87.64934488505409,77.1471990869054,3.34482710896868,71.91140041221838,79.51148857080064,90.68149628869936,90.0
85.40835531005654,72.04274564696661,2.21158061957927,78.46848476476619,78.04724528564824,89.16071341297693,90.0
86.47441723758806,77.64956444407413,1.9416613829505536,77.63870938632589,83.69747981387556,70.11626746259805,90.0
85.93404751116077,67.03114874076967,3.064967551764097,75.98878968590242,76.75159995328627,78.05211182942773,90.0
78.03162058538503,84.09497202304132,3.2028199378550584,76.69115286080361,91.31949416156542,90.50177516133456,90.0
82.17992873443646,81.45064764855731,1.2209496977444634,67.49237059970153,79.17802311695274,83.32921030050986,90.0
85.46317233937252,70.4502278578531,2.928447933858715,80.98017349189695,82.2509282304587,68.86787605833577,90.0
79.7235900118828,82.1044895440593,2.1269054155313087,73.58123682981872,75.43941370184535,77.63720624604261,90.0
84.77443973192867,72.30896634713369,1.559661567729938,78.47067621250098,88.96275747594724,78.80629988035426,90.0
88.91219882752279,74.9756990520235,3.5855710711794035,69.44126466275058,87.6546942925262,89.48742671526774,90.0
89.29156874342745,71.29872047190615,2.5052906789064284,67.3010804744057,74.9711170558813,85.28623683277739,90.0
80.77773406716123,72.93420031469986,1.6079655348409452,81.9989408985899,89.1221905337148,74.50407310165896,90.0
75.81740287945678,65.65305202414461,0.9725495431807556,64.90017006112876,73.92147793358977,69.63463559240657,90.0
91.55700225898258,83.98410123106444,1.6204001399902412,68.43615574228964,79.22589980886085,78.0318471148478,90.0
77.43782132947578,65.4851641479553,2.7015204024557145,61.245894789441294,77.07293799273117,74.82456830819461,90.0
81.20066389639908,79.6940407251576,3.318442049731936,80.23221021713971,78.46964606279576,75.20720156051088,90.0
89.20209465088239,71.4654416593506,2.789928350056714,79.95186853152539,81.46385184926402,71.58909245087379,90.0
70.97837009498407,79.08978595167905,3.361823556079668,67.71605068720703,73.49818551262105,72.59411832028768,90.0
82.6891839430923,84.46391064330517,1.006820293747543,82.0132404039789,89.42148067807972,70.13002591433323,90.0
79.99063195550309,73.84329146856041,3.341759983250273,65.5370072555471,84.7372403112163,68.98819572802171,90.0
88.2412010711615,72.73688993378266,1.9539820639232548,60.54315159922802,84.9435469058625,91.65662974829401,90.0
86.8614584595329,67.36980902870526,0.8337139279494035,73.38655158020731,84.59086791964373,78.93421217521978,90.0
89.94106660413247,83.43594493396857,2.5141480532588556,78.28325160347305,90.91614294482173,75.67571909362061,90.0
84.00430276796553,65.78356381074825,2.416100938182036,79.75194492289211,83.08983773651771,83.20044141808778,90.0
89.53675036385998,77.87291446200453,2.8160576128763912,71.12431388654899,86.46327801172208,92.61935755205718,90.0
76.62760729840201,65.96912013978474,1.2890548059394282,63.57253858900358,81.85407095328347,73.79298546550822,90.0
79.9117994940562,73.25594560454218,1.820947791049092,63.820798392467964,82.29715600696312,88.7384557187504,90.0
87.25939030100618,81.64387433316847,2.76541899342806,77.66147745135484,76.01237638513497,82.13762342024357,90.0
74.80958378459945,74.68704079938541,1.6269340981976168,73.89922141060815,72.47230076935733,69.07040627364846,90.0
70.9078103601632,78.51779454960555,1.0056343502727032,76.02385037319068,90.93402648065972,87.539481413825,90.0
83.93115905836989,82.0037432415069,3.390823367917931,66.61296865215752,89.81820755682945,81.56394052520143,90.0
80.2995625443006,66.42221095028589,0.787753068512429,69.96202019205163,74.58441080063807,75.12969152102328,90.0
91.38731059824981,69.09676807622479,1.7828333033016306,82.0116695675467,84.7869564017147,89.5385386913648,90.0
90.95553288258462,67.10459630916532,1.9504529156112864,83.3872362777359,83.21960488760183,87.52644019446451,90.0
82.00717525455026,71.39608705793705,2.684522499866206,62.10725981819512,89.93774197477453,83.7205095786679,90.0
75.65239704660424,69.91893585023617,1.6428465693832828,62.40936200143907,73.00116260137162,78.88324462015241,90.0
90.76932712896851,81.71054838768318,2.7508053900376064,66.26625672827141,78.02407527997194,83.29875007682642,90.0
82.94201836261749,82.66030238993338,2.098596676765079,76.63420551609666,70.79572380672727,71.12559561120153,90.0
78.17281157038518,72.59625136914596,1.4164593970560495,75.76238801255309,79.07146041706028,75.5940793925375,90.0
87.13433795305463,74.77146183631292,2.6908237067413623,68.09743027470068,79.12405264617983,83.85802195289479,90.0
84.57181744903166,83.95615483194356,3.3862215258331316,77.17722137612319,85.46981851058675,80.7847660457254,90.0
87.31646820750662,70.23201044417556,3.0557632920763806,71.54252187494848,75.32642451579743,80.16490054456982,90.0
69.70344199643286,69.81876152686593,2.718698641604969,61.38836492604288,74.00442850948198,81.04902323232142,90.0
83.26469871762247,82.14927130953095,2.00444246960939,76.50601482973867,78.9691623650723,70.0759169060961,90.0
75.93696680679847,69.2108868118574,1.4120802661520329,68.69149265031331,91.48976797704366,85.67868679629859,90.0
82.74019048362912,81.10365808543867,1.8585411674844274,63.273571037192276,78.31014379665437,87.9090100239774,90.0
74.67024298431573,81.49708867108019,3.244921512455771,61.137894058397194,71.14228128108307,84.23308231429885,90.0
88.71743303294929,80.56457028178068,2.032846141417722,74.41096902328087,90.06902044747234,77.79321287343294,90.0
